subfolder,rank,word,count,total_files,total_words,estimated_cost
demo-files-split,545,ונתחיל,2,8,8067,0.8738
demo-files-split,546,ישראל,2,8,8067,0.8738
demo-files-split,547,לימודים,2,8,8067,0.8738
demo-files-split,548,עוברת,2,8,8067,0.8738
demo-files-split,549,יוצאים,2,8,8067,0.8738
demo-files-split,550,לטיולים,2,8,8067,0.8738
demo-files-split,551,נגיד,2,8,8067,0.8738
demo-files-split,552,החוף,2,8,8067,0.8738
demo-files-split,553,פולג,2,8,8067,0.8738
demo-files-split,554,עומס,2,8,8067,0.8738
demo-files-split,555,כבד,2,8,8067,0.8738
demo-files-split,556,הפקקים,2,8,8067,0.8738
demo-files-split,557,מאוחר,2,8,8067,0.8738
demo-files-split,558,עדיין,2,8,8067,0.8738
demo-files-split,559,בבוקר,2,8,8067,0.8738
demo-files-split,560,צריכה,2,8,8067,0.8738
demo-files-split,561,בגלל,2,8,8067,0.8738
demo-files-split,562,מבין,2,8,8067,0.8738
demo-files-split,563,נתחיל,2,8,8067,0.8738
demo-files-split,564,מנור,2,8,8067,0.8738
demo-files-split,565,קליינשטיין,2,8,8067,0.8738
demo-files-split,566,לבדוק,2,8,8067,0.8738
demo-files-split,567,להישאר,2,8,8067,0.8738
demo-files-split,568,תאמין,2,8,8067,0.8738
demo-files-split,569,לגרום,2,8,8067,0.8738
demo-files-split,570,לפחות,2,8,8067,0.8738
demo-files-split,571,הוועד,2,8,8067,0.8738
demo-files-split,572,לשום,2,8,8067,0.8738
demo-files-split,573,מוזיקה,2,8,8067,0.8738
demo-files-split,574,שמח,2,8,8067,0.8738
demo-files-split,575,אדירה,2,8,8067,0.8738
demo-files-split,576,פרס,2,8,8067,0.8738
demo-files-split,577,דוד,2,8,8067,0.8738
demo-files-split,578,הרוח,2,8,8067,0.8738
demo-files-split,579,חדטלטול,2,8,8067,0.8738
demo-files-split,580,במעץ,2,8,8067,0.8738
demo-files-split,581,שבסדרה,2,8,8067,0.8738
demo-files-split,582,ומביט,2,8,8067,0.8738
demo-files-split,583,לעברה,2,8,8067,0.8738
demo-files-split,584,הזחסל,2,8,8067,0.8738
demo-files-split,585,גליה,2,8,8067,0.8738
demo-files-split,586,תארי,2,8,8067,0.8738
demo-files-split,587,חוגגים,2,8,8067,0.8738
demo-files-split,588,זכה,2,8,8067,0.8738
demo-files-split,589,בפסטיבל,2,8,8067,0.8738
demo-files-split,590,אמרו,2,8,8067,0.8738
demo-files-split,591,זוכרים,2,8,8067,0.8738
demo-files-split,592,נורי,2,8,8067,0.8738
demo-files-split,593,תירש,2,8,8067,0.8738
demo-files-split,594,המילים,2,8,8067,0.8738
demo-files-split,595,הביאו,2,8,8067,0.8738
demo-files-split,596,נביא,2,8,8067,0.8738
demo-files-split,597,לעולם,2,8,8067,0.8738
demo-files-split,598,ישירו,2,8,8067,0.8738
demo-files-split,599,בהמון,2,8,8067,0.8738
demo-files-split,600,ביד,2,8,8067,0.8738
demo-files-split,601,בשיר,2,8,8067,0.8738
demo-files-split,602,לסובב,2,8,8067,0.8738
demo-files-split,603,הגלגל,2,8,8067,0.8738
demo-files-split,604,אחור,2,8,8067,0.8738
demo-files-split,605,משנה,2,8,8067,0.8738
demo-files-split,606,ומלדתי,2,8,8067,0.8738
demo-files-split,607,שבעים,2,8,8067,0.8738
demo-files-split,608,מחדש,2,8,8067,0.8738
demo-files-split,609,יפות,2,8,8067,0.8738
demo-files-split,610,לטעות,2,8,8067,0.8738
demo-files-split,611,איבות,2,8,8067,0.8738
demo-files-split,612,ומיד,2,8,8067,0.8738
demo-files-split,613,כיף,2,8,8067,0.8738
demo-files-split,614,חיים,2,8,8067,0.8738
demo-files-split,615,ימים,2,8,8067,0.8738
demo-files-split,616,ארגזים,2,8,8067,0.8738
demo-files-split,617,מילים,2,8,8067,0.8738
demo-files-split,618,שהבוקר,2,8,8067,0.8738
demo-files-split,619,רצים,2,8,8067,0.8738
demo-files-split,620,חבצלת,2,8,8067,0.8738
demo-files-split,621,לגבעת,2,8,8067,0.8738
demo-files-split,622,תל,2,8,8067,0.8738
demo-files-split,623,אביב,2,8,8067,0.8738
demo-files-split,624,גלויות,2,8,8067,0.8738
demo-files-split,625,בזהירות,2,8,8067,0.8738
demo-files-split,626,לבקר,2,8,8067,0.8738
demo-files-split,627,הלחין,2,8,8067,0.8738
demo-files-split,628,שמעתי,2,8,8067,0.8738
demo-files-split,629,הלחן,2,8,8067,0.8738
demo-files-split,630,דלת,2,8,8067,0.8738
demo-files-split,631,לסגדו,2,8,8067,0.8738
demo-files-split,632,קור,2,8,8067,0.8738
demo-files-split,633,נועה,2,8,8067,0.8738
demo-files-split,634,מצא,2,8,8067,0.8738
demo-files-split,635,שום,2,8,8067,0.8738
demo-files-split,636,חד,2,8,8067,0.8738
demo-files-split,637,ושירינו,2,8,8067,0.8738
demo-files-split,638,גב,2,8,8067,0.8738
demo-files-split,639,ורבה,2,8,8067,0.8738
demo-files-split,640,שנה,2,8,8067,0.8738
demo-files-split,641,החדשות,2,8,8067,0.8738
demo-files-split,642,תצאו,2,8,8067,0.8738
demo-files-split,643,שקרב,2,8,8067,0.8738
demo-files-split,644,והטוב,2,8,8067,0.8738
demo-files-split,645,הרע,2,8,8067,0.8738
demo-files-split,646,יחלף,2,8,8067,0.8738
demo-files-split,647,והרע,2,8,8067,0.8738
demo-files-split,648,ייעלם,2,8,8067,0.8738
demo-files-split,649,ואוהב,2,8,8067,0.8738
demo-files-split,650,תיגע,2,8,8067,0.8738
demo-files-split,651,והשמחה,2,8,8067,0.8738
demo-files-split,652,תיתן,2,8,8067,0.8738
demo-files-split,653,לקל,2,8,8067,0.8738
demo-files-split,654,להבא,2,8,8067,0.8738
demo-files-split,655,כוחות,2,8,8067,0.8738
demo-files-split,656,עובר,2,8,8067,0.8738
demo-files-split,657,בחיים,2,8,8067,0.8738
demo-files-split,658,להילחם,2,8,8067,0.8738
demo-files-split,659,חלל,2,8,8067,0.8738
demo-files-split,660,שמונים,2,8,8067,0.8738
demo-files-split,661,עדיי,2,8,8067,0.8738
demo-files-split,662,לאורך,2,8,8067,0.8738
demo-files-split,663,הערב,2,8,8067,0.8738
demo-files-split,664,ימיי,2,8,8067,0.8738
demo-files-split,665,דולקים,2,8,8067,0.8738
demo-files-split,666,מקש,2,8,8067,0.8738
demo-files-split,667,אחרת,2,8,8067,0.8738
demo-files-split,668,חגיגות,2,8,8067,0.8738
demo-files-split,669,ואהבתי,2,8,8067,0.8738
demo-files-split,670,מגייסת,2,8,8067,0.8738
demo-files-split,671,שאסור,2,8,8067,0.8738
demo-files-split,672,בית,2,8,8067,0.8738
demo-files-split,673,אריאלה,2,8,8067,0.8738
demo-files-split,674,אמרת,2,8,8067,0.8738
demo-files-split,675,בהם,2,8,8067,0.8738
demo-files-split,676,גלגלה,2,8,8067,0.8738
demo-files-split,677,האלה,2,8,8067,0.8738
demo-files-split,678,לחפר,2,8,8067,0.8738
demo-files-split,679,שעה,2,8,8067,0.8738
demo-files-split,680,הלא,2,8,8067,0.8738
demo-files-split,681,כנראה,2,8,8067,0.8738
demo-files-split,682,לדרום,2,8,8067,0.8738
demo-files-split,683,וחולון,2,8,8067,0.8738
demo-files-split,684,גבעת,2,8,8067,0.8738
demo-files-split,685,מיני,2,8,8067,0.8738
demo-files-split,686,נמצא,2,8,8067,0.8738
demo-files-split,687,ולגבול,2,8,8067,0.8738
demo-files-split,688,ולאוויר,2,8,8067,0.8738
demo-files-split,689,המפונים,2,8,8067,0.8738
demo-files-split,690,ניקים,2,8,8067,0.8738
demo-files-split,691,ואתם,2,8,8067,0.8738
demo-files-split,692,והדרך,2,8,8067,0.8738
demo-files-split,693,בינתיים,2,8,8067,0.8738
demo-files-split,694,יושב,2,8,8067,0.8738
demo-files-split,695,הנה,2,8,8067,0.8738
demo-files-split,696,שמות,2,8,8067,0.8738
demo-files-split,697,ששותקת,2,8,8067,0.8738
demo-files-split,698,ננסה,2,8,8067,0.8738
demo-files-split,699,נתבייש,2,8,8067,0.8738
demo-files-split,700,לאהוב,2,8,8067,0.8738
demo-files-split,701,וחצי,2,8,8067,0.8738
demo-files-split,702,שתי,2,8,8067,0.8738
demo-files-split,703,מאמין,2,8,8067,0.8738
demo-files-split,704,וחלמת,2,8,8067,0.8738
demo-files-split,705,איטלקי,2,8,8067,0.8738
demo-files-split,706,נשמה,2,8,8067,0.8738
demo-files-split,707,נרגשת,2,8,8067,0.8738
demo-files-split,708,פתלכן,2,8,8067,0.8738
demo-files-split,709,פרוטה,2,8,8067,0.8738
demo-files-split,710,נפלת,2,8,8067,0.8738
demo-files-split,711,המוות,2,8,8067,0.8738
demo-files-split,712,הרשת,2,8,8067,0.8738
demo-files-split,713,אברה,2,8,8067,0.8738
demo-files-split,714,כשבעיניים,2,8,8067,0.8738
demo-files-split,715,בנו,2,8,8067,0.8738
demo-files-split,716,תירות,2,8,8067,0.8738
demo-files-split,717,מפוארות,2,8,8067,0.8738
demo-files-split,718,היית,2,8,8067,0.8738
demo-files-split,719,שלושים,2,8,8067,0.8738
demo-files-split,720,ושלושה,2,8,8067,0.8738
demo-files-split,721,פרטס,2,8,8067,0.8738
demo-files-split,722,וקלמברטינות,2,8,8067,0.8738
demo-files-split,723,לאט,2,8,8067,0.8738
demo-files-split,724,בך,2,8,8067,0.8738
demo-files-split,725,נסגור,2,8,8067,0.8738
demo-files-split,726,הקלות,2,8,8067,0.8738
demo-files-split,727,הענבלים,2,8,8067,0.8738
demo-files-split,728,עלות,2,8,8067,0.8738
demo-files-split,729,הומה,2,8,8067,0.8738
demo-files-split,730,ליל,2,8,8067,0.8738
demo-files-split,731,לאלאלא,2,8,8067,0.8738
demo-files-split,732,מרחקת,2,8,8067,0.8738
demo-files-split,733,הרגיבה,2,8,8067,0.8738
demo-files-split,734,האמנים,2,8,8067,0.8738
demo-files-split,735,הרוכה,2,8,8067,0.8738
demo-files-split,736,תקשיבי,2,8,8067,0.8738
demo-files-split,737,למאזינים,2,8,8067,0.8738
demo-files-split,738,הוואטסאפ,2,8,8067,0.8738
demo-files-split,739,אפס,2,8,8067,0.8738
demo-files-split,740,חמש,2,8,8067,0.8738
demo-files-split,741,תשעים,2,8,8067,0.8738
demo-files-split,742,אלפיים,2,8,8067,0.8738
demo-files-split,743,לשם,2,8,8067,0.8738
demo-files-split,744,להגיש,2,8,8067,0.8738
demo-files-split,745,צעדות,2,8,8067,0.8738
demo-files-split,746,השדים,2,8,8067,0.8738
demo-files-split,747,הקיי,2,8,8067,0.8738
demo-files-split,748,תלכצי,2,8,8067,0.8738
demo-files-split,749,עלייך,2,8,8067,0.8738
demo-files-split,750,גולדן,2,8,8067,0.8738
demo-files-split,751,ישראלי,2,8,8067,0.8738
demo-files-split,752,בלהקת,2,8,8067,0.8738
demo-files-split,753,הנחל,2,8,8067,0.8738
demo-files-split,754,ארבע,2,8,8067,0.8738
demo-files-split,755,ביגל,2,8,8067,0.8738
demo-files-split,756,תאונה,2,8,8067,0.8738
demo-files-split,757,גאה,2,8,8067,0.8738
demo-files-split,758,שמאלה,2,8,8067,0.8738
demo-files-split,759,מסתכלים,2,8,8067,0.8738
demo-files-split,760,הכבוד,2,8,8067,0.8738
demo-files-split,761,ההגה,2,8,8067,0.8738
demo-files-split,762,עבר,2,8,8067,0.8738
demo-files-split,763,הראש,2,8,8067,0.8738
demo-files-split,764,העין,2,8,8067,0.8738
demo-files-split,765,הסיפור,2,8,8067,0.8738
demo-files-split,766,המליה,2,8,8067,0.8738
demo-files-split,767,באותו,2,8,8067,0.8738
demo-files-split,768,מאחורה,2,8,8067,0.8738
demo-files-split,769,ראה,2,8,8067,0.8738
demo-files-split,770,ליחוס,2,8,8067,0.8738
demo-files-split,771,תסי,2,8,8067,0.8738
demo-files-split,772,תנהגו,2,8,8067,0.8738
demo-files-split,773,תשווי,2,8,8067,0.8738
demo-files-split,774,חמישים,2,8,8067,0.8738
demo-files-split,775,ערב,2,8,8067,0.8738
demo-files-split,776,עשור,2,8,8067,0.8738
demo-files-split,777,שבת,2,8,8067,0.8738
demo-files-split,778,קשים,2,8,8067,0.8738
demo-files-split,779,שקט,2,8,8067,0.8738
demo-files-split,780,לדמות,2,8,8067,0.8738
demo-files-split,781,מלאכה,2,8,8067,0.8738
demo-files-split,782,חמים,2,8,8067,0.8738
demo-files-split,783,החולצה,2,8,8067,0.8738
demo-files-split,784,פתוחה,2,8,8067,0.8738
demo-files-split,785,הרגשה,2,8,8067,0.8738
demo-files-split,786,משגעת,2,8,8067,0.8738
demo-files-split,787,במבטך,2,8,8067,0.8738
demo-files-split,788,לדעת,2,8,8067,0.8738
demo-files-split,789,תרקדי,2,8,8067,0.8738
demo-files-split,790,הלילה,2,8,8067,0.8738
demo-files-split,791,ריקוד,2,8,8067,0.8738
demo-files-split,792,רומנטי,2,8,8067,0.8738
demo-files-split,793,קח,2,8,8067,0.8738
demo-files-split,794,סוף,2,8,8067,0.8738
demo-files-split,795,לרגע,2,8,8067,0.8738
demo-files-split,796,רואים,2,8,8067,0.8738
demo-files-split,797,בזה,2,8,8067,0.8738
demo-files-split,798,ילד,2,8,8067,0.8738
demo-files-split,799,תשע,2,8,8067,0.8738
demo-files-split,800,מסלול,2,8,8067,0.8738
demo-files-split,801,הים,2,8,8067,0.8738
demo-files-split,802,יושבים,2,8,8067,0.8738
demo-files-split,803,בקבוקים,2,8,8067,0.8738
demo-files-split,804,הגדול,2,8,8067,0.8738
demo-files-split,805,משוגע,2,8,8067,0.8738
demo-files-split,806,מאנו,2,8,8067,0.8738
demo-files-split,807,לחיות,2,8,8067,0.8738
demo-files-split,808,לעשות,2,8,8067,0.8738
demo-files-split,809,להתחיל,2,8,8067,0.8738
demo-files-split,810,הארץ,2,8,8067,0.8738
demo-files-split,811,בול,2,8,8067,0.8738
demo-files-split,812,האמת,2,8,8067,0.8738
demo-files-split,813,כולנו,2,8,8067,0.8738
demo-files-split,814,מכל,2,8,8067,0.8738
demo-files-split,815,לירן,2,8,8067,0.8738
demo-files-split,816,כפר,2,8,8067,0.8738
demo-files-split,817,בחור,2,8,8067,0.8738
demo-files-split,818,שישי,2,8,8067,0.8738
demo-files-split,819,ממליצה,2,8,8067,0.8738
demo-files-split,820,העורכת,2,8,8067,0.8738
demo-files-split,821,פעמים,2,8,8067,0.8738
demo-files-split,822,תוכנית,2,8,8067,0.8738
demo-files-split,823,מדבר,2,8,8067,0.8738
demo-files-split,824,שהיו,2,8,8067,0.8738
demo-files-split,825,תתנו,2,8,8067,0.8738
demo-files-split,826,עצמנו,2,8,8067,0.8738
demo-files-split,827,אי,2,8,8067,0.8738
demo-files-split,828,טלפון,2,8,8067,0.8738
demo-files-split,829,לפעמים,2,8,8067,0.8738
demo-files-split,830,נפל,2,8,8067,0.8738
demo-files-split,831,מבינים,2,8,8067,0.8738
demo-files-split,832,תזכרו,2,8,8067,0.8738
demo-files-split,833,האנשים,2,8,8067,0.8738
demo-files-split,834,נחל,2,8,8067,0.8738
demo-files-split,835,בוטנר,2,8,8067,0.8738
demo-files-split,836,בחיבוק,2,8,8067,0.8738
demo-files-split,837,שהגיע,2,8,8067,0.8738
demo-files-split,838,סופו,2,8,8067,0.8738
demo-files-split,839,המלחמה,2,8,8067,0.8738
demo-files-split,840,ילפסת,2,8,8067,0.8738
demo-files-split,841,הגפן,2,8,8067,0.8738
demo-files-split,842,מטפסת,2,8,8067,0.8738
demo-files-split,843,נושם,2,8,8067,0.8738
demo-files-split,844,לזכר,2,8,8067,0.8738
demo-files-split,845,הוקפצו,2,8,8067,0.8738
demo-files-split,846,מגלן,2,8,8067,0.8738
demo-files-split,847,הגיעו,2,8,8067,0.8738
demo-files-split,848,לוחמים,2,8,8067,0.8738
demo-files-split,849,ספורות,2,8,8067,0.8738
demo-files-split,850,הירי,2,8,8067,0.8738
demo-files-split,851,נתן,2,8,8067,0.8738
demo-files-split,852,הוראה,2,8,8067,0.8738
demo-files-split,853,מהרכב,2,8,8067,0.8738
demo-files-split,854,לסגור,2,8,8067,0.8738
demo-files-split,855,בשבילי,2,8,8067,0.8738
demo-files-split,856,אהבת,2,8,8067,0.8738
demo-files-split,857,חייו,2,8,8067,0.8738
demo-files-split,858,אלא,2,8,8067,0.8738
demo-files-split,859,תמונות,2,8,8067,0.8738
demo-files-split,860,מבקש,2,8,8067,0.8738
demo-files-split,861,מהחיילים,2,8,8067,0.8738
demo-files-split,862,ברוח,2,8,8067,0.8738
demo-files-split,863,מקשיב,2,8,8067,0.8738
demo-files-split,864,נופים,2,8,8067,0.8738
demo-files-split,865,וניגונים,2,8,8067,0.8738
demo-files-split,866,ההתרעות,2,8,8067,0.8738
demo-files-split,867,ההמבורגר,2,8,8067,0.8738
demo-files-split,868,באפולה,2,8,8067,0.8738
demo-files-split,869,מעניין,2,8,8067,0.8738
demo-files-split,870,הוציאה,2,8,8067,0.8738
demo-files-split,871,מילואים,2,8,8067,0.8738
demo-files-split,872,בצבא,2,8,8067,0.8738
demo-files-split,873,נתפנק,2,8,8067,0.8738
demo-files-split,874,סוויד,2,8,8067,0.8738
demo-files-split,875,הופעה,2,8,8067,0.8738
demo-files-split,876,קצרה,2,8,8067,0.8738
demo-files-split,877,דיר,2,8,8067,0.8738
demo-files-split,878,פגשתי,2,8,8067,0.8738
demo-files-split,879,לוחם,2,8,8067,0.8738
demo-files-split,880,החברה,2,8,8067,0.8738
demo-files-split,881,נשחק,2,8,8067,0.8738
demo-files-split,882,משחק,2,8,8067,0.8738
demo-files-split,883,הסוויפט,2,8,8067,0.8738
demo-files-split,884,בעיתור,2,8,8067,0.8738
demo-files-split,885,יזוז,2,8,8067,0.8738
demo-files-split,886,הטלוויארס,2,8,8067,0.8738
demo-files-split,887,טובים,2,8,8067,0.8738
demo-files-split,888,למוזיקה,1,8,8067,0.8738
demo-files-split,889,לנצח,1,8,8067,0.8738
demo-files-split,890,אלון,1,8,8067,0.8738
demo-files-split,891,אוהל,1,8,8067,0.8738
demo-files-split,892,אלוני,1,8,8067,0.8738
demo-files-split,893,שומע,1,8,8067,0.8738
demo-files-split,894,וכולנו,1,8,8067,0.8738
demo-files-split,895,מתגעגעים,1,8,8067,0.8738
demo-files-split,896,אליך,1,8,8067,0.8738
demo-files-split,897,שתחזור,1,8,8067,0.8738
demo-files-split,898,תחזיק,1,8,8067,0.8738
demo-files-split,899,סומכים,1,8,8067,0.8738
demo-files-split,900,זכר,1,8,8067,0.8738
demo-files-split,901,מיי,1,8,8067,0.8738
demo-files-split,902,סוויט,1,8,8067,0.8738
demo-files-split,903,לורד,1,8,8067,0.8738
demo-files-split,904,ושלומכם,1,8,8067,0.8738
demo-files-split,905,כמוכם,1,8,8067,0.8738
demo-files-split,906,שכולנו,1,8,8067,0.8738
demo-files-split,907,מלאה,1,8,8067,0.8738
demo-files-split,908,לחוצה,1,8,8067,0.8738
demo-files-split,909,אוהד,1,8,8067,0.8738
demo-files-split,910,בנדלאוי,1,8,8067,0.8738
demo-files-split,911,ודנה,1,8,8067,0.8738
demo-files-split,912,רותם,1,8,8067,0.8738
demo-files-split,913,וסלומה,1,8,8067,0.8738
demo-files-split,914,ואחרי,1,8,8067,0.8738
demo-files-split,915,שותה,1,8,8067,0.8738
demo-files-split,916,יגיד,1,8,8067,0.8738
demo-files-split,917,איכשהו,1,8,8067,0.8738
demo-files-split,918,אפילו,1,8,8067,0.8738
demo-files-split,919,הגן,1,8,8067,0.8738
demo-files-split,920,וישמח,1,8,8067,0.8738
demo-files-split,921,ישמח,1,8,8067,0.8738
demo-files-split,922,מהבונקר,1,8,8067,0.8738
demo-files-split,923,יברח,1,8,8067,0.8738
demo-files-split,924,שהכל,1,8,8067,0.8738
demo-files-split,925,יפרח,1,8,8067,0.8738
demo-files-split,926,סיפור,1,8,8067,0.8738
demo-files-split,927,מוחמד,1,8,8067,0.8738
demo-files-split,928,נלך,1,8,8067,0.8738
demo-files-split,929,ההר,1,8,8067,0.8738
demo-files-split,930,חשבתי,1,8,8067,0.8738
demo-files-split,931,שלפני,1,8,8067,0.8738
demo-files-split,932,וחשבתי,1,8,8067,0.8738
demo-files-split,933,המאזינים,1,8,8067,0.8738
demo-files-split,934,תשים,1,8,8067,0.8738
demo-files-split,935,שהשיר,1,8,8067,0.8738
demo-files-split,936,חיילים,1,8,8067,0.8738
demo-files-split,937,באח,1,8,8067,0.8738
demo-files-split,938,סלים,1,8,8067,0.8738
demo-files-split,939,בסך,1,8,8067,0.8738
demo-files-split,940,תני,1,8,8067,0.8738
demo-files-split,941,הריבושים,1,8,8067,0.8738
demo-files-split,942,שמה,1,8,8067,0.8738
demo-files-split,943,שקוע,1,8,8067,0.8738
demo-files-split,944,במין,1,8,8067,0.8738
demo-files-split,945,שיא,1,8,8067,0.8738
demo-files-split,946,הרגש,1,8,8067,0.8738
demo-files-split,947,באמצע,1,8,8067,0.8738
demo-files-split,948,החיים,1,8,8067,0.8738
demo-files-split,949,לשמיים,1,8,8067,0.8738
demo-files-split,950,האישה,1,8,8067,0.8738
demo-files-split,951,שמשתוללת,1,8,8067,0.8738
demo-files-split,952,בדם,1,8,8067,0.8738
demo-files-split,953,אשוקדת,1,8,8067,0.8738
demo-files-split,954,אוחזת,1,8,8067,0.8738
demo-files-split,955,ומפעם,1,8,8067,0.8738
demo-files-split,956,לפעם,1,8,8067,0.8738
demo-files-split,957,שבי,1,8,8067,0.8738
demo-files-split,958,ותקבלי,1,8,8067,0.8738
demo-files-split,959,פינוק,1,8,8067,0.8738
demo-files-split,960,מושלם,1,8,8067,0.8738
demo-files-split,961,חם,1,8,8067,0.8738
demo-files-split,962,מנשיקות,1,8,8067,0.8738
demo-files-split,963,שפתיי,1,8,8067,0.8738
demo-files-split,964,הרגות,1,8,8067,0.8738
demo-files-split,965,משתגע,1,8,8067,0.8738
demo-files-split,966,מתנועה,1,8,8067,0.8738
demo-files-split,967,שוטה,1,8,8067,0.8738
demo-files-split,968,ובולע,1,8,8067,0.8738
demo-files-split,969,אוי,1,8,8067,0.8738
demo-files-split,970,שמן,1,8,8067,0.8738
demo-files-split,971,מטפפ,1,8,8067,0.8738
demo-files-split,972,מריח,1,8,8067,0.8738
demo-files-split,973,איכות,1,8,8067,0.8738
demo-files-split,974,שעושים,1,8,8067,0.8738
demo-files-split,975,תמון,1,8,8067,0.8738
demo-files-split,976,בח,1,8,8067,0.8738
demo-files-split,977,חמה,1,8,8067,0.8738
demo-files-split,978,ומשגעת,1,8,8067,0.8738
demo-files-split,979,מופך,1,8,8067,0.8738
demo-files-split,980,זורפת,1,8,8067,0.8738
demo-files-split,981,ונוגעת,1,8,8067,0.8738
demo-files-split,982,שתלי,1,8,8067,0.8738
demo-files-split,983,הלוך,1,8,8067,0.8738
demo-files-split,984,מחושבך,1,8,8067,0.8738
demo-files-split,985,שומר,1,8,8067,0.8738
demo-files-split,986,אנפריו,1,8,8067,0.8738
demo-files-split,987,מעליאקה,1,8,8067,0.8738
demo-files-split,988,מימדיי,1,8,8067,0.8738
demo-files-split,989,וסך,1,8,8067,0.8738
demo-files-split,990,מבחינתנו,1,8,8067,0.8738
demo-files-split,991,מורידים,1,8,8067,0.8738
demo-files-split,992,מהגז,1,8,8067,0.8738
demo-files-split,993,דבוקה,1,8,8067,0.8738
demo-files-split,994,למשפטים,1,8,8067,0.8738
demo-files-split,995,שיוצאים,1,8,8067,0.8738
demo-files-split,996,ניכנס,1,8,8067,0.8738
demo-files-split,997,לאופוריה,1,8,8067,0.8738
demo-files-split,998,שכאילו,1,8,8067,0.8738
demo-files-split,999,שיבואו,1,8,8067,0.8738
demo-files-split,1000,והמפונים,1,8,8067,0.8738
