subfolder,rank,word,count,russian_translation,total_files,total_words,estimated_cost
demo-files-tech-meetings-split,827,גו,5,,14,37412,2.2944
demo-files-tech-meetings-split,828,החברה,5,,14,37412,2.2944
demo-files-tech-meetings-split,829,נמוך,5,,14,37412,2.2944
demo-files-tech-meetings-split,830,הסיבה,5,,14,37412,2.2944
demo-files-tech-meetings-split,831,קיימים,5,,14,37412,2.2944
demo-files-tech-meetings-split,832,ללמוד,5,,14,37412,2.2944
demo-files-tech-meetings-split,833,שרוצה,5,,14,37412,2.2944
demo-files-tech-meetings-split,834,שורה,5,,14,37412,2.2944
demo-files-tech-meetings-split,835,אהיה,5,,14,37412,2.2944
demo-files-tech-meetings-split,836,מקומי,5,,14,37412,2.2944
demo-files-tech-meetings-split,837,מצליח,5,,14,37412,2.2944
demo-files-tech-meetings-split,838,כשהוא,5,,14,37412,2.2944
demo-files-tech-meetings-split,839,למעלה,5,,14,37412,2.2944
demo-files-tech-meetings-split,840,פותח,5,,14,37412,2.2944
demo-files-tech-meetings-split,841,מתוך,5,,14,37412,2.2944
demo-files-tech-meetings-split,842,דאטאבייס,5,,14,37412,2.2944
demo-files-tech-meetings-split,843,הפולריקוסט,5,,14,37412,2.2944
demo-files-tech-meetings-split,844,כיוון,5,,14,37412,2.2944
demo-files-tech-meetings-split,845,מבינים,5,,14,37412,2.2944
demo-files-tech-meetings-split,846,מעבר,5,,14,37412,2.2944
demo-files-tech-meetings-split,847,קונפליקט,5,,14,37412,2.2944
demo-files-tech-meetings-split,848,שקורה,5,,14,37412,2.2944
demo-files-tech-meetings-split,849,מכל,5,,14,37412,2.2944
demo-files-tech-meetings-split,850,ההדר,5,,14,37412,2.2944
demo-files-tech-meetings-split,851,למצב,5,,14,37412,2.2944
demo-files-tech-meetings-split,852,שולחים,5,,14,37412,2.2944
demo-files-tech-meetings-split,853,שבה,5,,14,37412,2.2944
demo-files-tech-meetings-split,854,מגדיר,5,,14,37412,2.2944
demo-files-tech-meetings-split,855,ברוקלין,5,,14,37412,2.2944
demo-files-tech-meetings-split,856,הריצה,5,,14,37412,2.2944
demo-files-tech-meetings-split,857,סטוקן,5,,14,37412,2.2944
demo-files-tech-meetings-split,858,יוניט,5,,14,37412,2.2944
demo-files-tech-meetings-split,859,דקה,5,,14,37412,2.2944
demo-files-tech-meetings-split,860,הסוואגר,5,,14,37412,2.2944
demo-files-tech-meetings-split,861,לסטייגינג,5,,14,37412,2.2944
demo-files-tech-meetings-split,862,לקחתי,5,,14,37412,2.2944
demo-files-tech-meetings-split,863,קח,5,,14,37412,2.2944
demo-files-tech-meetings-split,864,שבועיים,5,,14,37412,2.2944
demo-files-tech-meetings-split,865,חיפוש,5,,14,37412,2.2944
demo-files-tech-meetings-split,866,הפוסטמן,5,,14,37412,2.2944
demo-files-tech-meetings-split,867,עולה,5,,14,37412,2.2944
demo-files-tech-meetings-split,868,החליטו,5,,14,37412,2.2944
demo-files-tech-meetings-split,869,שאומר,5,,14,37412,2.2944
demo-files-tech-meetings-split,870,הזו,5,,14,37412,2.2944
demo-files-tech-meetings-split,871,טבלה,5,,14,37412,2.2944
demo-files-tech-meetings-split,872,מחוברים,5,,14,37412,2.2944
demo-files-tech-meetings-split,873,יוצאים,5,,14,37412,2.2944
demo-files-tech-meetings-split,874,בארצות,5,,14,37412,2.2944
demo-files-tech-meetings-split,875,הברית,5,,14,37412,2.2944
demo-files-tech-meetings-split,876,הקובץ,5,,14,37412,2.2944
demo-files-tech-meetings-split,877,לוקחים,5,,14,37412,2.2944
demo-files-tech-meetings-split,878,הסטייגים,5,,14,37412,2.2944
demo-files-tech-meetings-split,879,אריץ,5,,14,37412,2.2944
demo-files-tech-meetings-split,880,אורגניזציה,5,,14,37412,2.2944
demo-files-tech-meetings-split,881,שירותים,5,,14,37412,2.2944
demo-files-tech-meetings-split,882,לוקלי,5,,14,37412,2.2944
demo-files-tech-meetings-split,883,מדמה,5,,14,37412,2.2944
demo-files-tech-meetings-split,884,להגדיר,5,,14,37412,2.2944
demo-files-tech-meetings-split,885,האלסטיק,5,,14,37412,2.2944
demo-files-tech-meetings-split,886,פונקציות,5,,14,37412,2.2944
demo-files-tech-meetings-split,887,פיינד,5,,14,37412,2.2944
demo-files-tech-meetings-split,888,הקאוץ,5,,14,37412,2.2944
demo-files-tech-meetings-split,889,ונראה,5,,14,37412,2.2944
demo-files-tech-meetings-split,890,גרופים,5,,14,37412,2.2944
demo-files-tech-meetings-split,891,גרופ,5,,14,37412,2.2944
demo-files-tech-meetings-split,892,התצורות,5,,14,37412,2.2944
demo-files-tech-meetings-split,893,נשען,5,,14,37412,2.2944
demo-files-tech-meetings-split,894,סטנדרטי,5,,14,37412,2.2944
demo-files-tech-meetings-split,895,פקודת,5,,14,37412,2.2944
demo-files-tech-meetings-split,896,ממה,5,,14,37412,2.2944
demo-files-tech-meetings-split,897,פקודה,5,,14,37412,2.2944
demo-files-tech-meetings-split,898,בסנאריו,5,,14,37412,2.2944
demo-files-tech-meetings-split,899,מוציא,5,,14,37412,2.2944
demo-files-tech-meetings-split,900,המתאים,5,,14,37412,2.2944
demo-files-tech-meetings-split,901,בידידים,5,,14,37412,2.2944
demo-files-tech-meetings-split,902,נוגע,5,,14,37412,2.2944
demo-files-tech-meetings-split,903,נשים,5,,14,37412,2.2944
demo-files-tech-meetings-split,904,השירות,5,,14,37412,2.2944
demo-files-tech-meetings-split,905,הכבלה,5,,14,37412,2.2944
demo-files-tech-meetings-split,906,עבודה,5,,14,37412,2.2944
demo-files-tech-meetings-split,907,להשיג,5,,14,37412,2.2944
demo-files-tech-meetings-split,908,סני,5,,14,37412,2.2944
demo-files-tech-meetings-split,909,רדש,5,,14,37412,2.2944
demo-files-tech-meetings-split,910,דיברו,4,,14,37412,2.2944
demo-files-tech-meetings-split,911,נוספים,4,,14,37412,2.2944
demo-files-tech-meetings-split,912,נוסף,4,,14,37412,2.2944
demo-files-tech-meetings-split,913,לשמוע,4,,14,37412,2.2944
demo-files-tech-meetings-split,914,וככה,4,,14,37412,2.2944
demo-files-tech-meetings-split,915,שכתוב,4,,14,37412,2.2944
demo-files-tech-meetings-split,916,השדות,4,,14,37412,2.2944
demo-files-tech-meetings-split,917,מזין,4,,14,37412,2.2944
demo-files-tech-meetings-split,918,מתעסקים,4,,14,37412,2.2944
demo-files-tech-meetings-split,919,מגדירים,4,,14,37412,2.2944
demo-files-tech-meetings-split,920,שדות,4,,14,37412,2.2944
demo-files-tech-meetings-split,921,מוסיף,4,,14,37412,2.2944
demo-files-tech-meetings-split,922,ושם,4,,14,37412,2.2944
demo-files-tech-meetings-split,923,כזאת,4,,14,37412,2.2944
demo-files-tech-meetings-split,924,דקות,4,,14,37412,2.2944
demo-files-tech-meetings-split,925,נעבור,4,,14,37412,2.2944
demo-files-tech-meetings-split,926,שיפור,4,,14,37412,2.2944
demo-files-tech-meetings-split,927,בהמשך,4,,14,37412,2.2944
demo-files-tech-meetings-split,928,נחליף,4,,14,37412,2.2944
demo-files-tech-meetings-split,929,שיכולים,4,,14,37412,2.2944
demo-files-tech-meetings-split,930,לרדת,4,,14,37412,2.2944
demo-files-tech-meetings-split,931,חזרה,4,,14,37412,2.2944
demo-files-tech-meetings-split,932,מסכים,4,,14,37412,2.2944
demo-files-tech-meetings-split,933,סיבה,4,,14,37412,2.2944
demo-files-tech-meetings-split,934,מאמין,4,,14,37412,2.2944
demo-files-tech-meetings-split,935,שנשאר,4,,14,37412,2.2944
demo-files-tech-meetings-split,936,דגל,4,,14,37412,2.2944
demo-files-tech-meetings-split,937,עליי,4,,14,37412,2.2944
demo-files-tech-meetings-split,938,להגיע,4,,14,37412,2.2944
demo-files-tech-meetings-split,939,המשימה,4,,14,37412,2.2944
demo-files-tech-meetings-split,940,הצלחתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,941,שימו,4,,14,37412,2.2944
demo-files-tech-meetings-split,942,לשפר,4,,14,37412,2.2944
demo-files-tech-meetings-split,943,פיארים,4,,14,37412,2.2944
demo-files-tech-meetings-split,944,שלחת,4,,14,37412,2.2944
demo-files-tech-meetings-split,945,אנגן,4,,14,37412,2.2944
demo-files-tech-meetings-split,946,מאיפה,4,,14,37412,2.2944
demo-files-tech-meetings-split,947,רצים,4,,14,37412,2.2944
demo-files-tech-meetings-split,948,נוצר,4,,14,37412,2.2944
demo-files-tech-meetings-split,949,חברים,4,,14,37412,2.2944
demo-files-tech-meetings-split,950,אחזור,4,,14,37412,2.2944
demo-files-tech-meetings-split,951,נעים,4,,14,37412,2.2944
demo-files-tech-meetings-split,952,לספרינט,4,,14,37412,2.2944
demo-files-tech-meetings-split,953,הסף,4,,14,37412,2.2944
demo-files-tech-meetings-split,954,חסר,4,,14,37412,2.2944
demo-files-tech-meetings-split,955,תסתכל,4,,14,37412,2.2944
demo-files-tech-meetings-split,956,שכדאי,4,,14,37412,2.2944
demo-files-tech-meetings-split,957,שנראה,4,,14,37412,2.2944
demo-files-tech-meetings-split,958,איזושהי,4,,14,37412,2.2944
demo-files-tech-meetings-split,959,יצליח,4,,14,37412,2.2944
demo-files-tech-meetings-split,960,שמי,4,,14,37412,2.2944
demo-files-tech-meetings-split,961,בטסטים,4,,14,37412,2.2944
demo-files-tech-meetings-split,962,בבדיקות,4,,14,37412,2.2944
demo-files-tech-meetings-split,963,שתהיה,4,,14,37412,2.2944
demo-files-tech-meetings-split,964,תמשיך,4,,14,37412,2.2944
demo-files-tech-meetings-split,965,במצב,4,,14,37412,2.2944
demo-files-tech-meetings-split,966,שעדיין,4,,14,37412,2.2944
demo-files-tech-meetings-split,967,מוציאים,4,,14,37412,2.2944
demo-files-tech-meetings-split,968,הסטטוס,4,,14,37412,2.2944
demo-files-tech-meetings-split,969,לאן,4,,14,37412,2.2944
demo-files-tech-meetings-split,970,שאולי,4,,14,37412,2.2944
demo-files-tech-meetings-split,971,ברוב,4,,14,37412,2.2944
demo-files-tech-meetings-split,972,נסגור,4,,14,37412,2.2944
demo-files-tech-meetings-split,973,ירצה,4,,14,37412,2.2944
demo-files-tech-meetings-split,974,בגירה,4,,14,37412,2.2944
demo-files-tech-meetings-split,975,ואחרי,4,,14,37412,2.2944
demo-files-tech-meetings-split,976,הסרטונים,4,,14,37412,2.2944
demo-files-tech-meetings-split,977,בנקודה,4,,14,37412,2.2944
demo-files-tech-meetings-split,978,להתפרסם,4,,14,37412,2.2944
demo-files-tech-meetings-split,979,חמש,4,,14,37412,2.2944
demo-files-tech-meetings-split,980,האחרים,4,,14,37412,2.2944
demo-files-tech-meetings-split,981,בודקים,4,,14,37412,2.2944
demo-files-tech-meetings-split,982,אול,4,,14,37412,2.2944
demo-files-tech-meetings-split,983,כשאתם,4,,14,37412,2.2944
demo-files-tech-meetings-split,984,הפייר,4,,14,37412,2.2944
demo-files-tech-meetings-split,985,פוינט,4,,14,37412,2.2944
demo-files-tech-meetings-split,986,הגדרות,4,,14,37412,2.2944
demo-files-tech-meetings-split,987,פלואו,4,,14,37412,2.2944
demo-files-tech-meetings-split,988,לגרסה,4,,14,37412,2.2944
demo-files-tech-meetings-split,989,אשמח,4,,14,37412,2.2944
demo-files-tech-meetings-split,990,ממך,4,,14,37412,2.2944
demo-files-tech-meetings-split,991,פיתוח,4,,14,37412,2.2944
demo-files-tech-meetings-split,992,אליהם,4,,14,37412,2.2944
demo-files-tech-meetings-split,993,איש,4,,14,37412,2.2944
demo-files-tech-meetings-split,994,פנוי,4,,14,37412,2.2944
demo-files-tech-meetings-split,995,עבד,4,,14,37412,2.2944
demo-files-tech-meetings-split,996,איכשהו,4,,14,37412,2.2944
demo-files-tech-meetings-split,997,בדיעבד,4,,14,37412,2.2944
demo-files-tech-meetings-split,998,מסך,4,,14,37412,2.2944
demo-files-tech-meetings-split,999,עלינו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1000,לחבר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1001,שניים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1002,פרמסי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1003,אופן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1004,הביא,4,,14,37412,2.2944
demo-files-tech-meetings-split,1005,בקשר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1006,יקרה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1007,יעבור,4,,14,37412,2.2944
demo-files-tech-meetings-split,1008,להשלים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1009,נקודות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1010,עצמם,4,,14,37412,2.2944
demo-files-tech-meetings-split,1011,להשתדל,4,,14,37412,2.2944
demo-files-tech-meetings-split,1012,באנגלית,4,,14,37412,2.2944
demo-files-tech-meetings-split,1013,רובם,4,,14,37412,2.2944
demo-files-tech-meetings-split,1014,סיימתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1015,עומדים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1016,מאשר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1017,לעוד,4,,14,37412,2.2944
demo-files-tech-meetings-split,1018,הספציפי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1019,העסק,4,,14,37412,2.2944
demo-files-tech-meetings-split,1020,הקבוצה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1021,אחרונה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1022,הנכון,4,,14,37412,2.2944
demo-files-tech-meetings-split,1023,כשאתה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1024,שהתחלתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1025,אסתכל,4,,14,37412,2.2944
demo-files-tech-meetings-split,1026,שקיבלתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1027,להתעסק,4,,14,37412,2.2944
demo-files-tech-meetings-split,1028,זמין,4,,14,37412,2.2944
demo-files-tech-meetings-split,1029,הרעיון,4,,14,37412,2.2944
demo-files-tech-meetings-split,1030,סף,4,,14,37412,2.2944
demo-files-tech-meetings-split,1031,שאותו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1032,קונטרולר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1033,עסקי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1034,בתהליך,4,,14,37412,2.2944
demo-files-tech-meetings-split,1035,שאת,4,,14,37412,2.2944
demo-files-tech-meetings-split,1036,במערכת,4,,14,37412,2.2944
demo-files-tech-meetings-split,1037,הסוף,4,,14,37412,2.2944
demo-files-tech-meetings-split,1038,הפיצר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1039,חדשות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1040,דיי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1041,להסתיים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1042,נלך,4,,14,37412,2.2944
demo-files-tech-meetings-split,1043,והשני,4,,14,37412,2.2944
demo-files-tech-meetings-split,1044,דורש,4,,14,37412,2.2944
demo-files-tech-meetings-split,1045,התקנתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1046,טעות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1047,האנשים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1048,סיכוי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1049,מכיוון,4,,14,37412,2.2944
demo-files-tech-meetings-split,1050,הדרך,4,,14,37412,2.2944
demo-files-tech-meetings-split,1051,הבנה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1052,כבד,4,,14,37412,2.2944
demo-files-tech-meetings-split,1053,שמגיעים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1054,נפ,4,,14,37412,2.2944
demo-files-tech-meetings-split,1055,מהרגע,4,,14,37412,2.2944
demo-files-tech-meetings-split,1056,שומרים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1057,מכירים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1058,תביא,4,,14,37412,2.2944
demo-files-tech-meetings-split,1059,אשים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1060,שזאת,4,,14,37412,2.2944
demo-files-tech-meetings-split,1061,אפתח,4,,14,37412,2.2944
demo-files-tech-meetings-split,1062,שרוצים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1063,להשתנות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1064,הפלטפורמה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1065,שברגע,4,,14,37412,2.2944
demo-files-tech-meetings-split,1066,אקסס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1067,ביזניס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1068,להכיר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1069,האירור,4,,14,37412,2.2944
demo-files-tech-meetings-split,1070,אירור,4,,14,37412,2.2944
demo-files-tech-meetings-split,1071,לוקאלית,4,,14,37412,2.2944
demo-files-tech-meetings-split,1072,באים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1073,עניינים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1074,לטפל,4,,14,37412,2.2944
demo-files-tech-meetings-split,1075,שניות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1076,מושג,4,,14,37412,2.2944
demo-files-tech-meetings-split,1077,צורה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1078,קונפיגורציות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1079,פריטים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1080,הבייס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1081,מוצרים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1082,מתכוון,4,,14,37412,2.2944
demo-files-tech-meetings-split,1083,בה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1084,נאיטלי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1085,טקס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1086,בהקשר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1087,מסוימים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1088,בפרודקשן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1089,הסטייגינג,4,,14,37412,2.2944
demo-files-tech-meetings-split,1090,סיט,4,,14,37412,2.2944
demo-files-tech-meetings-split,1091,שמונה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1092,שישה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1093,שבועות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1094,נשמר,4,,14,37412,2.2944
demo-files-tech-meetings-split,1095,מכניס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1096,שהייתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1097,שראינו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1098,פנימי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1099,נייטלינג,4,,14,37412,2.2944
demo-files-tech-meetings-split,1100,אוטומטית,4,,14,37412,2.2944
demo-files-tech-meetings-split,1101,קלאסטרים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1102,טובה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1103,ברקוד,4,,14,37412,2.2944
demo-files-tech-meetings-split,1104,שנעשה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1105,יצאתי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1106,ואתם,4,,14,37412,2.2944
demo-files-tech-meetings-split,1107,אף,4,,14,37412,2.2944
demo-files-tech-meetings-split,1108,אמורים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1109,דאו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1110,פונה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1111,לקאוץ,4,,14,37412,2.2944
demo-files-tech-meetings-split,1112,אחוז,4,,14,37412,2.2944
demo-files-tech-meetings-split,1113,מהסף,4,,14,37412,2.2944
demo-files-tech-meetings-split,1114,ארבעה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1115,לבד,4,,14,37412,2.2944
demo-files-tech-meetings-split,1116,הסארינג,4,,14,37412,2.2944
demo-files-tech-meetings-split,1117,מפרס,4,,14,37412,2.2944
demo-files-tech-meetings-split,1118,הרפלקשן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1119,אנטי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1120,תהימות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1121,משחק,4,,14,37412,2.2944
demo-files-tech-meetings-split,1122,עצמנו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1123,סיאן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1124,לפתח,4,,14,37412,2.2944
demo-files-tech-meetings-split,1125,כיף,4,,14,37412,2.2944
demo-files-tech-meetings-split,1126,תריץ,4,,14,37412,2.2944
demo-files-tech-meetings-split,1127,מורכב,4,,14,37412,2.2944
demo-files-tech-meetings-split,1128,קטגורי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1129,תצורה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1130,מבחינתו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1131,שבסופו,4,,14,37412,2.2944
demo-files-tech-meetings-split,1132,ימים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1133,שלח,4,,14,37412,2.2944
demo-files-tech-meetings-split,1134,הבידידים,4,,14,37412,2.2944
demo-files-tech-meetings-split,1135,אקספשן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1136,נבנה,4,,14,37412,2.2944
demo-files-tech-meetings-split,1137,שירות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1138,ברנד,4,,14,37412,2.2944
demo-files-tech-meetings-split,1139,סנארי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1140,פיאלות,4,,14,37412,2.2944
demo-files-tech-meetings-split,1141,הסטורי,4,,14,37412,2.2944
demo-files-tech-meetings-split,1142,התחיל,4,,14,37412,2.2944
demo-files-tech-meetings-split,1143,היומן,4,,14,37412,2.2944
demo-files-tech-meetings-split,1144,כדאי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1145,שב,3,,14,37412,2.2944
demo-files-tech-meetings-split,1146,וחיליק,3,,14,37412,2.2944
demo-files-tech-meetings-split,1147,מתחת,3,,14,37412,2.2944
demo-files-tech-meetings-split,1148,דיבר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1149,אמרתם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1150,הדרישה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1151,מוסיפים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1152,מלאים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1153,לוודא,3,,14,37412,2.2944
demo-files-tech-meetings-split,1154,שמוסיפים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1155,פתרון,3,,14,37412,2.2944
demo-files-tech-meetings-split,1156,שקצת,3,,14,37412,2.2944
demo-files-tech-meetings-split,1157,בקונפיגורציה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1158,בקופה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1159,וולידציה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1160,בקשה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1161,איתי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1162,אברהם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1163,נתקדם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1164,זמני,3,,14,37412,2.2944
demo-files-tech-meetings-split,1165,גטים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1166,מיותר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1167,נכשל,3,,14,37412,2.2944
demo-files-tech-meetings-split,1168,הצלחת,3,,14,37412,2.2944
demo-files-tech-meetings-split,1169,למכור,3,,14,37412,2.2944
demo-files-tech-meetings-split,1170,שרץ,3,,14,37412,2.2944
demo-files-tech-meetings-split,1171,לכן,3,,14,37412,2.2944
demo-files-tech-meetings-split,1172,שלם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1173,תשלח,3,,14,37412,2.2944
demo-files-tech-meetings-split,1174,מרג,3,,14,37412,2.2944
demo-files-tech-meetings-split,1175,אדבר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1176,בדיקה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1177,לשבת,3,,14,37412,2.2944
demo-files-tech-meetings-split,1178,למשהו,3,,14,37412,2.2944
demo-files-tech-meetings-split,1179,רשומות,3,,14,37412,2.2944
demo-files-tech-meetings-split,1180,ניסיתי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1181,שקרה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1182,ההדרכות,3,,14,37412,2.2944
demo-files-tech-meetings-split,1183,אוטומטי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1184,קריאה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1185,נחמד,3,,14,37412,2.2944
demo-files-tech-meetings-split,1186,אמשיך,3,,14,37412,2.2944
demo-files-tech-meetings-split,1187,הקונטרולר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1188,לאבי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1189,עקוע,3,,14,37412,2.2944
demo-files-tech-meetings-split,1190,מפה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1191,שונות,3,,14,37412,2.2944
demo-files-tech-meetings-split,1192,ששום,3,,14,37412,2.2944
demo-files-tech-meetings-split,1193,שנמצאים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1194,הצליח,3,,14,37412,2.2944
demo-files-tech-meetings-split,1195,עשיתם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1196,אפרובל,3,,14,37412,2.2944
demo-files-tech-meetings-split,1197,לסרטונים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1198,בקבוצה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1199,כולנו,3,,14,37412,2.2944
demo-files-tech-meetings-split,1200,ראשונה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1201,יעשו,3,,14,37412,2.2944
demo-files-tech-meetings-split,1202,מנהל,3,,14,37412,2.2944
demo-files-tech-meetings-split,1203,גוגל,3,,14,37412,2.2944
demo-files-tech-meetings-split,1204,מודל,3,,14,37412,2.2944
demo-files-tech-meetings-split,1205,אדם,3,,14,37412,2.2944
demo-files-tech-meetings-split,1206,נגמר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1207,הבוקר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1208,פתחנו,3,,14,37412,2.2944
demo-files-tech-meetings-split,1209,טסקים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1210,ביקש,3,,14,37412,2.2944
demo-files-tech-meetings-split,1211,דחפתי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1212,ביקשתי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1213,לבקש,3,,14,37412,2.2944
demo-files-tech-meetings-split,1214,פוליסי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1215,השינויים,3,,14,37412,2.2944
demo-files-tech-meetings-split,1216,סיימנו,3,,14,37412,2.2944
demo-files-tech-meetings-split,1217,בידי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1218,מתעסק,3,,14,37412,2.2944
demo-files-tech-meetings-split,1219,שלושת,3,,14,37412,2.2944
demo-files-tech-meetings-split,1220,תופעה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1221,לרדיס,3,,14,37412,2.2944
demo-files-tech-meetings-split,1222,מיטר,3,,14,37412,2.2944
demo-files-tech-meetings-split,1223,שכנראה,3,,14,37412,2.2944
demo-files-tech-meetings-split,1224,ערך,3,,14,37412,2.2944
demo-files-tech-meetings-split,1225,טריוויאלי,3,,14,37412,2.2944
demo-files-tech-meetings-split,1226,כשיש,3,,14,37412,2.2944
