subfolder,rank,word,count,total_files,total_words,estimated_cost
tech-meetings,542,נעים,4,7,17862,1.2013
tech-meetings,543,אדם,4,7,17862,1.2013
tech-meetings,544,הראשון,4,7,17862,1.2013
tech-meetings,545,פתוח,4,7,17862,1.2013
tech-meetings,546,לספרינט,4,7,17862,1.2013
tech-meetings,547,הסף,4,7,17862,1.2013
tech-meetings,548,מחדש,4,7,17862,1.2013
tech-meetings,549,פוליסי,4,7,17862,1.2013
tech-meetings,550,שכדאי,4,7,17862,1.2013
tech-meetings,551,וכו,4,7,17862,1.2013
tech-meetings,552,איזושהי,4,7,17862,1.2013
tech-meetings,553,מלא,4,7,17862,1.2013
tech-meetings,554,פתח,4,7,17862,1.2013
tech-meetings,555,לאסף,4,7,17862,1.2013
tech-meetings,556,הרי,4,7,17862,1.2013
tech-meetings,557,ירצה,4,7,17862,1.2013
tech-meetings,558,בגירה,4,7,17862,1.2013
tech-meetings,559,יוזר,4,7,17862,1.2013
tech-meetings,560,ולכן,4,7,17862,1.2013
tech-meetings,561,גילה,4,7,17862,1.2013
tech-meetings,562,הסרטונים,4,7,17862,1.2013
tech-meetings,563,ניתן,4,7,17862,1.2013
tech-meetings,564,מהצד,4,7,17862,1.2013
tech-meetings,565,נורא,4,7,17862,1.2013
tech-meetings,566,לגמרי,4,7,17862,1.2013
tech-meetings,567,מסך,4,7,17862,1.2013
tech-meetings,568,קטנים,4,7,17862,1.2013
tech-meetings,569,לחבר,4,7,17862,1.2013
tech-meetings,570,שגם,4,7,17862,1.2013
tech-meetings,571,גרסה,4,7,17862,1.2013
tech-meetings,572,ישירות,4,7,17862,1.2013
tech-meetings,573,ואם,4,7,17862,1.2013
tech-meetings,574,יעבור,4,7,17862,1.2013
tech-meetings,575,ממה,4,7,17862,1.2013
tech-meetings,576,סיימתי,4,7,17862,1.2013
tech-meetings,577,לייצר,4,7,17862,1.2013
tech-meetings,578,הפרודקט,4,7,17862,1.2013
tech-meetings,579,פנוי,4,7,17862,1.2013
tech-meetings,580,וכולי,4,7,17862,1.2013
tech-meetings,581,כשאתה,4,7,17862,1.2013
tech-meetings,582,סרבס,4,7,17862,1.2013
tech-meetings,583,יוכל,4,7,17862,1.2013
tech-meetings,584,האמת,4,7,17862,1.2013
tech-meetings,585,שהייתי,4,7,17862,1.2013
tech-meetings,586,השני,4,7,17862,1.2013
tech-meetings,587,הנושא,4,7,17862,1.2013
tech-meetings,588,אהיה,4,7,17862,1.2013
tech-meetings,589,נמצאים,4,7,17862,1.2013
tech-meetings,590,בעיות,4,7,17862,1.2013
tech-meetings,591,מקומי,4,7,17862,1.2013
tech-meetings,592,מצליח,4,7,17862,1.2013
tech-meetings,593,לתחקר,4,7,17862,1.2013
tech-meetings,594,בפסק,4,7,17862,1.2013
tech-meetings,595,דאטאבייס,4,7,17862,1.2013
tech-meetings,596,לגשת,4,7,17862,1.2013
tech-meetings,597,יכולה,4,7,17862,1.2013
tech-meetings,598,לדבג,4,7,17862,1.2013
tech-meetings,599,עסקי,4,7,17862,1.2013
tech-meetings,600,נקודה,4,7,17862,1.2013
tech-meetings,601,חייב,4,7,17862,1.2013
tech-meetings,602,חדשות,4,7,17862,1.2013
tech-meetings,603,קשר,4,7,17862,1.2013
tech-meetings,604,הלוגים,4,7,17862,1.2013
tech-meetings,605,יגיד,4,7,17862,1.2013
tech-meetings,606,מבינים,4,7,17862,1.2013
tech-meetings,607,מסוים,4,7,17862,1.2013
tech-meetings,608,שעושה,4,7,17862,1.2013
tech-meetings,609,כבד,4,7,17862,1.2013
tech-meetings,610,מראה,4,7,17862,1.2013
tech-meetings,611,קונפליקט,4,7,17862,1.2013
tech-meetings,612,שלהם,4,7,17862,1.2013
tech-meetings,613,מכניס,4,7,17862,1.2013
tech-meetings,614,אף,4,7,17862,1.2013
tech-meetings,615,אסור,4,7,17862,1.2013
tech-meetings,616,לפנות,4,7,17862,1.2013
tech-meetings,617,אביעיני,4,7,17862,1.2013
tech-meetings,618,ראש,4,7,17862,1.2013
tech-meetings,619,דאו,4,7,17862,1.2013
tech-meetings,620,הקאוץ,4,7,17862,1.2013
tech-meetings,621,השאלה,4,7,17862,1.2013
tech-meetings,622,אחוז,4,7,17862,1.2013
tech-meetings,623,קיבלנו,4,7,17862,1.2013
tech-meetings,624,ארבעה,4,7,17862,1.2013
tech-meetings,625,מיפוי,4,7,17862,1.2013
tech-meetings,626,משנים,4,7,17862,1.2013
tech-meetings,627,מפרס,4,7,17862,1.2013
tech-meetings,628,אנטי,4,7,17862,1.2013
tech-meetings,629,אחורה,4,7,17862,1.2013
tech-meetings,630,טעימות,4,7,17862,1.2013
tech-meetings,631,היומן,4,7,17862,1.2013
tech-meetings,632,אייטמס,4,7,17862,1.2013
tech-meetings,633,שקשור,4,7,17862,1.2013
tech-meetings,634,להשיג,4,7,17862,1.2013
tech-meetings,635,לייסנס,4,7,17862,1.2013
tech-meetings,636,סופי,4,7,17862,1.2013
tech-meetings,637,השירות,4,7,17862,1.2013
tech-meetings,638,לאחר,4,7,17862,1.2013
tech-meetings,639,שבה,4,7,17862,1.2013
tech-meetings,640,דיברו,3,7,17862,1.2013
tech-meetings,641,וחיליק,3,7,17862,1.2013
tech-meetings,642,נוסף,3,7,17862,1.2013
tech-meetings,643,דיבר,3,7,17862,1.2013
tech-meetings,644,לשמוע,3,7,17862,1.2013
tech-meetings,645,הבחור,3,7,17862,1.2013
tech-meetings,646,הדרישה,3,7,17862,1.2013
tech-meetings,647,אי,3,7,17862,1.2013
tech-meetings,648,ממשיכים,3,7,17862,1.2013
tech-meetings,649,השדות,3,7,17862,1.2013
tech-meetings,650,מלאים,3,7,17862,1.2013
tech-meetings,651,לוודא,3,7,17862,1.2013
tech-meetings,652,וה,3,7,17862,1.2013
tech-meetings,653,קיים,3,7,17862,1.2013
tech-meetings,654,המידע,3,7,17862,1.2013
tech-meetings,655,כלום,3,7,17862,1.2013
tech-meetings,656,שכבר,3,7,17862,1.2013
tech-meetings,657,בקונפיגורציה,3,7,17862,1.2013
tech-meetings,658,וולידציה,3,7,17862,1.2013
tech-meetings,659,ושם,3,7,17862,1.2013
tech-meetings,660,דקות,3,7,17862,1.2013
tech-meetings,661,איתי,3,7,17862,1.2013
tech-meetings,662,נעבור,3,7,17862,1.2013
tech-meetings,663,ים,3,7,17862,1.2013
tech-meetings,664,שמה,3,7,17862,1.2013
tech-meetings,665,קשה,3,7,17862,1.2013
tech-meetings,666,גטים,3,7,17862,1.2013
tech-meetings,667,שעושים,3,7,17862,1.2013
tech-meetings,668,קטלוג,3,7,17862,1.2013
tech-meetings,669,שיכולים,3,7,17862,1.2013
tech-meetings,670,לרדת,3,7,17862,1.2013
tech-meetings,671,אחרים,3,7,17862,1.2013
tech-meetings,672,מסכים,3,7,17862,1.2013
tech-meetings,673,נכשל,3,7,17862,1.2013
tech-meetings,674,הפריט,3,7,17862,1.2013
tech-meetings,675,לכן,3,7,17862,1.2013
tech-meetings,676,סיבה,3,7,17862,1.2013
tech-meetings,677,והיא,3,7,17862,1.2013
tech-meetings,678,צורך,3,7,17862,1.2013
tech-meetings,679,מאמין,3,7,17862,1.2013
tech-meetings,680,מוכן,3,7,17862,1.2013
tech-meetings,681,שומעים,3,7,17862,1.2013
tech-meetings,682,מהם,3,7,17862,1.2013
tech-meetings,683,אקספייר,3,7,17862,1.2013
tech-meetings,684,בשלב,3,7,17862,1.2013
tech-meetings,685,שנשאר,3,7,17862,1.2013
tech-meetings,686,מצאתי,3,7,17862,1.2013
tech-meetings,687,ויכול,3,7,17862,1.2013
tech-meetings,688,במסגרת,3,7,17862,1.2013
tech-meetings,689,כשאני,3,7,17862,1.2013
tech-meetings,690,בפיאר,3,7,17862,1.2013
tech-meetings,691,סיימת,3,7,17862,1.2013
tech-meetings,692,עליי,3,7,17862,1.2013
tech-meetings,693,עליה,3,7,17862,1.2013
tech-meetings,694,נוודא,3,7,17862,1.2013
tech-meetings,695,לשבת,3,7,17862,1.2013
tech-meetings,696,מדי,3,7,17862,1.2013
tech-meetings,697,למשהו,3,7,17862,1.2013
tech-meetings,698,עליהם,3,7,17862,1.2013
tech-meetings,699,שאין,3,7,17862,1.2013
tech-meetings,700,שרציתי,3,7,17862,1.2013
tech-meetings,701,הצלחתי,3,7,17862,1.2013
tech-meetings,702,אעזור,3,7,17862,1.2013
tech-meetings,703,ההדרכות,3,7,17862,1.2013
tech-meetings,704,משתמשים,3,7,17862,1.2013
tech-meetings,705,והם,3,7,17862,1.2013
tech-meetings,706,אמשיך,3,7,17862,1.2013
tech-meetings,707,הקונטרולר,3,7,17862,1.2013
tech-meetings,708,הבקשה,3,7,17862,1.2013
tech-meetings,709,עקוע,3,7,17862,1.2013
tech-meetings,710,מפה,3,7,17862,1.2013
tech-meetings,711,פורט,3,7,17862,1.2013
tech-meetings,712,אצלי,3,7,17862,1.2013
tech-meetings,713,ששום,3,7,17862,1.2013
tech-meetings,714,במסמך,3,7,17862,1.2013
tech-meetings,715,אנגן,3,7,17862,1.2013
tech-meetings,716,סלינג,3,7,17862,1.2013
tech-meetings,717,מנגמנט,3,7,17862,1.2013
tech-meetings,718,אפרובל,3,7,17862,1.2013
tech-meetings,719,לסרטונים,3,7,17862,1.2013
tech-meetings,720,כולנו,3,7,17862,1.2013
tech-meetings,721,אחזור,3,7,17862,1.2013
tech-meetings,722,יעשו,3,7,17862,1.2013
tech-meetings,723,גוגל,3,7,17862,1.2013
tech-meetings,724,מודל,3,7,17862,1.2013
tech-meetings,725,מגיעים,3,7,17862,1.2013
tech-meetings,726,איזו,3,7,17862,1.2013
tech-meetings,727,הבוקר,3,7,17862,1.2013
tech-meetings,728,פתחנו,3,7,17862,1.2013
tech-meetings,729,טסקים,3,7,17862,1.2013
tech-meetings,730,דחפתי,3,7,17862,1.2013
tech-meetings,731,ביקשתי,3,7,17862,1.2013
tech-meetings,732,בא,3,7,17862,1.2013
tech-meetings,733,לבוא,3,7,17862,1.2013
tech-meetings,734,השינויים,3,7,17862,1.2013
tech-meetings,735,סיימנו,3,7,17862,1.2013
tech-meetings,736,אמרנו,3,7,17862,1.2013
tech-meetings,737,נתן,3,7,17862,1.2013
tech-meetings,738,בידי,3,7,17862,1.2013
tech-meetings,739,תופעה,3,7,17862,1.2013
tech-meetings,740,לרדיס,3,7,17862,1.2013
tech-meetings,741,בבדיקות,3,7,17862,1.2013
tech-meetings,742,מיטר,3,7,17862,1.2013
tech-meetings,743,הכול,3,7,17862,1.2013
tech-meetings,744,במקרה,3,7,17862,1.2013
tech-meetings,745,שתהיה,3,7,17862,1.2013
tech-meetings,746,קורא,3,7,17862,1.2013
tech-meetings,747,הבאג,3,7,17862,1.2013
tech-meetings,748,בדרך,3,7,17862,1.2013
tech-meetings,749,במצב,3,7,17862,1.2013
tech-meetings,750,שעדיין,3,7,17862,1.2013
tech-meetings,751,ערך,3,7,17862,1.2013
tech-meetings,752,פעולה,3,7,17862,1.2013
tech-meetings,753,טריוויאלי,3,7,17862,1.2013
tech-meetings,754,להחליף,3,7,17862,1.2013
tech-meetings,755,יעבוד,3,7,17862,1.2013
tech-meetings,756,כשיש,3,7,17862,1.2013
tech-meetings,757,שסגרו,3,7,17862,1.2013
tech-meetings,758,למסמך,3,7,17862,1.2013
tech-meetings,759,פידבק,3,7,17862,1.2013
tech-meetings,760,מסוימת,3,7,17862,1.2013
tech-meetings,761,ולעשות,3,7,17862,1.2013
tech-meetings,762,בנקודה,3,7,17862,1.2013
tech-meetings,763,טרינינג,3,7,17862,1.2013
tech-meetings,764,הסתכלתי,3,7,17862,1.2013
tech-meetings,765,בדיעבד,3,7,17862,1.2013
tech-meetings,766,עלינו,3,7,17862,1.2013
tech-meetings,767,לאלכס,3,7,17862,1.2013
tech-meetings,768,להעריך,3,7,17862,1.2013
tech-meetings,769,הפוסטנט,3,7,17862,1.2013
tech-meetings,770,להתחבר,3,7,17862,1.2013
tech-meetings,771,מיוחד,3,7,17862,1.2013
tech-meetings,772,הסטורי,3,7,17862,1.2013
tech-meetings,773,בפנים,3,7,17862,1.2013
tech-meetings,774,במיוחד,3,7,17862,1.2013
tech-meetings,775,להחזיר,3,7,17862,1.2013
tech-meetings,776,שבעצם,3,7,17862,1.2013
tech-meetings,777,לדחוף,3,7,17862,1.2013
tech-meetings,778,תחת,3,7,17862,1.2013
tech-meetings,779,פיתוח,3,7,17862,1.2013
tech-meetings,780,דיברנו,3,7,17862,1.2013
tech-meetings,781,אישר,3,7,17862,1.2013
tech-meetings,782,בסקופ,3,7,17862,1.2013
tech-meetings,783,לפיאר,3,7,17862,1.2013
tech-meetings,784,הבאה,3,7,17862,1.2013
tech-meetings,785,קונפיגורציה,3,7,17862,1.2013
tech-meetings,786,הרפטריקשן,3,7,17862,1.2013
tech-meetings,787,ועם,3,7,17862,1.2013
tech-meetings,788,הבדיקות,3,7,17862,1.2013
tech-meetings,789,נקודות,3,7,17862,1.2013
tech-meetings,790,הלוגיקה,3,7,17862,1.2013
tech-meetings,791,חצי,3,7,17862,1.2013
tech-meetings,792,הסיפור,3,7,17862,1.2013
tech-meetings,793,עבודה,3,7,17862,1.2013
tech-meetings,794,לוגים,3,7,17862,1.2013
tech-meetings,795,אפיקים,3,7,17862,1.2013
tech-meetings,796,שנקבל,3,7,17862,1.2013
tech-meetings,797,רציתי,3,7,17862,1.2013
tech-meetings,798,הקרוב,3,7,17862,1.2013
tech-meetings,799,בגו,3,7,17862,1.2013
tech-meetings,800,ריוויו,3,7,17862,1.2013
tech-meetings,801,להרחיב,3,7,17862,1.2013
tech-meetings,802,קיימים,3,7,17862,1.2013
tech-meetings,803,הקבוצה,3,7,17862,1.2013
tech-meetings,804,הסרוויסים,3,7,17862,1.2013
tech-meetings,805,שאנשים,3,7,17862,1.2013
tech-meetings,806,שרוצה,3,7,17862,1.2013
tech-meetings,807,ברמה,3,7,17862,1.2013
tech-meetings,808,התכוונת,3,7,17862,1.2013
tech-meetings,809,אצלך,3,7,17862,1.2013
tech-meetings,810,האחרים,3,7,17862,1.2013
tech-meetings,811,הנכון,3,7,17862,1.2013
tech-meetings,812,שהתחלתי,3,7,17862,1.2013
tech-meetings,813,אסתכל,3,7,17862,1.2013
tech-meetings,814,דניאל,3,7,17862,1.2013
tech-meetings,815,עוזר,3,7,17862,1.2013
tech-meetings,816,שקיבלתי,3,7,17862,1.2013
tech-meetings,817,דוקמנטיישן,3,7,17862,1.2013
tech-meetings,818,להתעסק,3,7,17862,1.2013
tech-meetings,819,אונבורדינג,3,7,17862,1.2013
tech-meetings,820,הסלאק,3,7,17862,1.2013
tech-meetings,821,הוספתי,3,7,17862,1.2013
tech-meetings,822,לבנות,3,7,17862,1.2013
tech-meetings,823,פוינט,3,7,17862,1.2013
tech-meetings,824,מקום,3,7,17862,1.2013
tech-meetings,825,שיותר,3,7,17862,1.2013
tech-meetings,826,המודל,3,7,17862,1.2013
tech-meetings,827,שיכול,3,7,17862,1.2013
tech-meetings,828,מתוך,3,7,17862,1.2013
tech-meetings,829,הרעיון,3,7,17862,1.2013
tech-meetings,830,קליד,3,7,17862,1.2013
tech-meetings,831,נקרא,3,7,17862,1.2013
tech-meetings,832,הרשעות,3,7,17862,1.2013
tech-meetings,833,יצרתי,3,7,17862,1.2013
tech-meetings,834,השפעה,3,7,17862,1.2013
tech-meetings,835,בקארט,3,7,17862,1.2013
tech-meetings,836,בתהליך,3,7,17862,1.2013
tech-meetings,837,פולה,3,7,17862,1.2013
tech-meetings,838,הסוף,3,7,17862,1.2013
tech-meetings,839,הפיצר,3,7,17862,1.2013
tech-meetings,840,הריקוויסט,3,7,17862,1.2013
tech-meetings,841,בבקלוג,3,7,17862,1.2013
tech-meetings,842,פיסקה,3,7,17862,1.2013
tech-meetings,843,הפולריקבוסט,3,7,17862,1.2013
tech-meetings,844,הבידידי,3,7,17862,1.2013
tech-meetings,845,עוברת,3,7,17862,1.2013
tech-meetings,846,שאת,3,7,17862,1.2013
tech-meetings,847,חזר,3,7,17862,1.2013
tech-meetings,848,סף,3,7,17862,1.2013
tech-meetings,849,דורש,3,7,17862,1.2013
tech-meetings,850,שדיברנו,3,7,17862,1.2013
tech-meetings,851,התקנתי,3,7,17862,1.2013
tech-meetings,852,התקלה,3,7,17862,1.2013
tech-meetings,853,ממני,3,7,17862,1.2013
tech-meetings,854,מציע,3,7,17862,1.2013
tech-meetings,855,לשתף,3,7,17862,1.2013
tech-meetings,856,ולהגיד,3,7,17862,1.2013
tech-meetings,857,השיטה,3,7,17862,1.2013
tech-meetings,858,מכיוון,3,7,17862,1.2013
tech-meetings,859,אפס,3,7,17862,1.2013
tech-meetings,860,תהיה,3,7,17862,1.2013
tech-meetings,861,תקוע,3,7,17862,1.2013
tech-meetings,862,הפייר,3,7,17862,1.2013
tech-meetings,863,עצמי,3,7,17862,1.2013
tech-meetings,864,יקבל,3,7,17862,1.2013
tech-meetings,865,סקואץ,3,7,17862,1.2013
tech-meetings,866,החדשים,3,7,17862,1.2013
tech-meetings,867,התחילו,3,7,17862,1.2013
tech-meetings,868,המטרה,3,7,17862,1.2013
tech-meetings,869,בצוות,3,7,17862,1.2013
tech-meetings,870,מעשי,3,7,17862,1.2013
tech-meetings,871,פוסטמנים,3,7,17862,1.2013
tech-meetings,872,ולידציות,3,7,17862,1.2013
tech-meetings,873,היחיד,3,7,17862,1.2013
tech-meetings,874,שבאמת,3,7,17862,1.2013
tech-meetings,875,פונקציות,3,7,17862,1.2013
tech-meetings,876,לקאוץ,3,7,17862,1.2013
tech-meetings,877,פוזנס,3,7,17862,1.2013
tech-meetings,878,בקלאס,3,7,17862,1.2013
tech-meetings,879,סטייגינג,3,7,17862,1.2013
tech-meetings,880,במעבדה,3,7,17862,1.2013
tech-meetings,881,רפליקציה,3,7,17862,1.2013
tech-meetings,882,שניתן,3,7,17862,1.2013
tech-meetings,883,עבור,3,7,17862,1.2013
tech-meetings,884,הנה,3,7,17862,1.2013
tech-meetings,885,ריכושת,3,7,17862,1.2013
tech-meetings,886,כאלו,3,7,17862,1.2013
tech-meetings,887,ונמשיך,3,7,17862,1.2013
tech-meetings,888,שקט,3,7,17862,1.2013
tech-meetings,889,הספגטי,3,7,17862,1.2013
tech-meetings,890,נחלף,3,7,17862,1.2013
tech-meetings,891,ככל,3,7,17862,1.2013
tech-meetings,892,שנעשה,3,7,17862,1.2013
tech-meetings,893,לאחור,3,7,17862,1.2013
tech-meetings,894,לוקחים,3,7,17862,1.2013
tech-meetings,895,אמורים,3,7,17862,1.2013
tech-meetings,896,מייצר,3,7,17862,1.2013
tech-meetings,897,מעודכנת,3,7,17862,1.2013
tech-meetings,898,להשתנות,3,7,17862,1.2013
tech-meetings,899,היו,3,7,17862,1.2013
tech-meetings,900,האייטמים,3,7,17862,1.2013
tech-meetings,901,האייטמס,3,7,17862,1.2013
tech-meetings,902,דפוזיט,3,7,17862,1.2013
tech-meetings,903,שלוש,3,7,17862,1.2013
tech-meetings,904,ספרינט,3,7,17862,1.2013
tech-meetings,905,גאיר,3,7,17862,1.2013
tech-meetings,906,שירות,3,7,17862,1.2013
tech-meetings,907,חיצוני,3,7,17862,1.2013
tech-meetings,908,הסיין,3,7,17862,1.2013
tech-meetings,909,הפגישה,3,7,17862,1.2013
tech-meetings,910,הטילות,3,7,17862,1.2013
tech-meetings,911,תדבר,3,7,17862,1.2013
tech-meetings,912,בטילות,3,7,17862,1.2013
tech-meetings,913,למשוך,3,7,17862,1.2013
tech-meetings,914,אינפוינט,3,7,17862,1.2013
tech-meetings,915,כיף,3,7,17862,1.2013
tech-meetings,916,נבנה,3,7,17862,1.2013
tech-meetings,917,באופניים,3,7,17862,1.2013
tech-meetings,918,הפיאיי,3,7,17862,1.2013
tech-meetings,919,התחיל,3,7,17862,1.2013
tech-meetings,920,פיאיי,3,7,17862,1.2013
tech-meetings,921,מצפה,3,7,17862,1.2013
tech-meetings,922,שלב,3,7,17862,1.2013
tech-meetings,923,החג,3,7,17862,1.2013
tech-meetings,924,קוב,3,7,17862,1.2013
tech-meetings,925,חג,3,7,17862,1.2013
tech-meetings,926,מזמינים,3,7,17862,1.2013
tech-meetings,927,ידבר,2,7,17862,1.2013
tech-meetings,928,נוספים,2,7,17862,1.2013
tech-meetings,929,מתחת,2,7,17862,1.2013
tech-meetings,930,אמרתם,2,7,17862,1.2013
tech-meetings,931,סיכנתם,2,7,17862,1.2013
tech-meetings,932,תיכנסו,2,7,17862,1.2013
tech-meetings,933,סלם,2,7,17862,1.2013
tech-meetings,934,מוסיפים,2,7,17862,1.2013
tech-meetings,935,התוכנית,2,7,17862,1.2013
tech-meetings,936,הקונפיגורציה,2,7,17862,1.2013
tech-meetings,937,פודק,2,7,17862,1.2013
tech-meetings,938,סופו,2,7,17862,1.2013
tech-meetings,939,החובה,2,7,17862,1.2013
tech-meetings,940,ראינו,2,7,17862,1.2013
tech-meetings,941,לקארט,2,7,17862,1.2013
tech-meetings,942,שמוסיפים,2,7,17862,1.2013
tech-meetings,943,הבנת,2,7,17862,1.2013
tech-meetings,944,פתרון,2,7,17862,1.2013
tech-meetings,945,חוסים,2,7,17862,1.2013
tech-meetings,946,שדות,2,7,17862,1.2013
tech-meetings,947,הקארט,2,7,17862,1.2013
tech-meetings,948,הריסטריקשן,2,7,17862,1.2013
tech-meetings,949,נשמח,2,7,17862,1.2013
tech-meetings,950,שלדעתי,2,7,17862,1.2013
tech-meetings,951,שנדרש,2,7,17862,1.2013
tech-meetings,952,לאחרים,2,7,17862,1.2013
tech-meetings,953,אברהם,2,7,17862,1.2013
tech-meetings,954,הפיוסים,2,7,17862,1.2013
tech-meetings,955,נהנה,2,7,17862,1.2013
tech-meetings,956,בכיוון,2,7,17862,1.2013
tech-meetings,957,רגרסיה,2,7,17862,1.2013
tech-meetings,958,נחליף,2,7,17862,1.2013
tech-meetings,959,מיותר,2,7,17862,1.2013
tech-meetings,960,הצלחת,2,7,17862,1.2013
tech-meetings,961,יסיים,2,7,17862,1.2013
tech-meetings,962,לאישור,2,7,17862,1.2013
tech-meetings,963,שלם,2,7,17862,1.2013
tech-meetings,964,עשתה,2,7,17862,1.2013
tech-meetings,965,בתוכנית,2,7,17862,1.2013
tech-meetings,966,עוסק,2,7,17862,1.2013
tech-meetings,967,בימים,2,7,17862,1.2013
tech-meetings,968,הצעות,2,7,17862,1.2013
tech-meetings,969,קוורג,2,7,17862,1.2013
tech-meetings,970,הקוורג,2,7,17862,1.2013
tech-meetings,971,להיום,2,7,17862,1.2013
tech-meetings,972,ליוז,2,7,17862,1.2013
tech-meetings,973,תורי,2,7,17862,1.2013
tech-meetings,974,תשלח,2,7,17862,1.2013
tech-meetings,975,הטסטים,2,7,17862,1.2013
tech-meetings,976,הפסיק,2,7,17862,1.2013
tech-meetings,977,אדבר,2,7,17862,1.2013
tech-meetings,978,גדולה,2,7,17862,1.2013
tech-meetings,979,בדיקה,2,7,17862,1.2013
tech-meetings,980,נתקן,2,7,17862,1.2013
tech-meetings,981,נסתכל,2,7,17862,1.2013
tech-meetings,982,להגיע,2,7,17862,1.2013
tech-meetings,983,פריט,2,7,17862,1.2013
tech-meetings,984,סגורים,2,7,17862,1.2013
tech-meetings,985,קיבלת,2,7,17862,1.2013
tech-meetings,986,תרשום,2,7,17862,1.2013
tech-meetings,987,רשומות,2,7,17862,1.2013
tech-meetings,988,שחשוב,2,7,17862,1.2013
tech-meetings,989,תחושה,2,7,17862,1.2013
tech-meetings,990,כתב,2,7,17862,1.2013
tech-meetings,991,במחקר,2,7,17862,1.2013
tech-meetings,992,לאנשים,2,7,17862,1.2013
tech-meetings,993,לשלב,2,7,17862,1.2013
tech-meetings,994,דברו,2,7,17862,1.2013
tech-meetings,995,שקרה,2,7,17862,1.2013
tech-meetings,996,רותי,2,7,17862,1.2013
tech-meetings,997,הראשונה,2,7,17862,1.2013
tech-meetings,998,נטליה,2,7,17862,1.2013
tech-meetings,999,הסתדר,2,7,17862,1.2013
tech-meetings,1000,הולכים,2,7,17862,1.2013
